id,category,breed_name,origin,temperament,coat_care,ideal_weight_guide,key_strengths,potential_health_risks
cat-025,Cats,Bombay,"Asia, with roots in regional domestic cat populations and later formal breed development.","Gentle and adaptable, usually forming strong bonds with caregivers while retaining typical feline independence.",Curly or sparse coat; gentle regular grooming and occasional bathing may be needed depending on the individual.,"Large: about 5-9 kg (11-20 lb), with males often heavier.","Calm companionship and manageable household presence, with good potential for close bonds with caregivers.","Kidney disease, urinary tract disorders, obesity, and dental disease are potential concerns across domestic cats."
cat-026,Cats,Burmilla,"Scandinavia, developed from hardy local domestic cats adapted to cold climates.","Confident and inquisitive, with a lively personality and a preference for an enriched environment.","Low-shedding coat; routine brushing helps remove loose hair and supports skin health, though grooming needs vary.","Small: about 2-4 kg (4.5-9 lb), depending on sex and frame.","Agility, playfulness, and strong environmental awareness, making it engaging for owners who enjoy interactive pets.","Breed-associated heart, kidney, or skeletal disorders may occur; genetic screening and regular veterinary examinations can help."
cat-027,Cats,Chartreux,"Middle East and North Africa, associated with long-established regional cat populations and breed development.","Affectionate, curious, and socially engaged, often enjoying interactive play and close contact with people.","Short coat; weekly brushing is generally sufficient, with extra grooming during seasonal shedding.","Medium: about 3-5 kg (6.5-11 lb), depending on sex and build.","Adaptability, companionship, and strong interactive play drive; often suitable for enriched indoor living.","Hypertrophic cardiomyopathy, dental disease, obesity, and breed-associated inherited disorders may occur."
cat-028,Cats,Cornish Rex,"Australia and Oceania, developed through modern selective breeding programs.","Independent but friendly, with a balanced temperament that can suit households seeking a companion with moderate activity needs.",Medium-length coat; brush several times per week to reduce loose hair and prevent tangles.,"Medium-large: about 4-7 kg (9-15 lb), depending on sex and build.","Distinctive appearance, affectionate companionship, and generally good adaptability to family life.","Polycystic kidney disease, heart disease, dental problems, and obesity can be concerns in some lines."
cat-029,Cats,Cymric,"United States, developed through selective breeding from domestic cats and regional pedigrees.","Active, intelligent, and playful, often benefiting from climbing areas, puzzle toys, and daily interaction.","Long coat; frequent brushing is needed to minimize mats and hairballs, with attention to sensitive areas.","Large: about 5-9 kg (11-20 lb), with males often heavier.","High intelligence and curiosity, supporting interactive play, clicker training, and environmental enrichment.","Respiratory, eye, skin, or joint issues may occur depending on conformation; routine veterinary care is important."
cat-030,Cats,European Shorthair,"United Kingdom, developed from established domestic cat populations and formal breed programs.","Gentle and adaptable, usually forming strong bonds with caregivers while retaining typical feline independence.",Curly or sparse coat; gentle regular grooming and occasional bathing may be needed depending on the individual.,"Small: about 2-4 kg (4.5-9 lb), depending on sex and frame.","Calm companionship and manageable household presence, with good potential for close bonds with caregivers.","Kidney disease, urinary tract disorders, obesity, and dental disease are potential concerns across domestic cats."
cat-031,Cats,Havana Brown,"France and Western Europe, developed through regional cat populations and modern selective breeding.","Confident and inquisitive, with a lively personality and a preference for an enriched environment.","Low-shedding coat; routine brushing helps remove loose hair and supports skin health, though grooming needs vary.","Medium: about 3-5 kg (6.5-11 lb), depending on sex and build.","Agility, playfulness, and strong environmental awareness, making it engaging for owners who enjoy interactive pets.","Breed-associated heart, kidney, or skeletal disorders may occur; genetic screening and regular veterinary examinations can help."
cat-032,Cats,Japanese Bobtail,"Asia, with roots in regional domestic cat populations and later formal breed development.","Affectionate, curious, and socially engaged, often enjoying interactive play and close contact with people.","Short coat; weekly brushing is generally sufficient, with extra grooming during seasonal shedding.","Medium-large: about 4-7 kg (9-15 lb), depending on sex and build.","Adaptability, companionship, and strong interactive play drive; often suitable for enriched indoor living.","Hypertrophic cardiomyopathy, dental disease, obesity, and breed-associated inherited disorders may occur."
cat-033,Cats,Korat,"Scandinavia, developed from hardy local domestic cats adapted to cold climates.","Independent but friendly, with a balanced temperament that can suit households seeking a companion with moderate activity needs.",Medium-length coat; brush several times per week to reduce loose hair and prevent tangles.,"Large: about 5-9 kg (11-20 lb), with males often heavier.","Distinctive appearance, affectionate companionship, and generally good adaptability to family life.","Polycystic kidney disease, heart disease, dental problems, and obesity can be concerns in some lines."
cat-034,Cats,LaPerm,"Middle East and North Africa, associated with long-established regional cat populations and breed development.","Active, intelligent, and playful, often benefiting from climbing areas, puzzle toys, and daily interaction.","Long coat; frequent brushing is needed to minimize mats and hairballs, with attention to sensitive areas.","Small: about 2-4 kg (4.5-9 lb), depending on sex and frame.","High intelligence and curiosity, supporting interactive play, clicker training, and environmental enrichment.","Respiratory, eye, skin, or joint issues may occur depending on conformation; routine veterinary care is important."
